reaction,adsorbate,DFT,MLIP,classification
Ag8O16_H2O(g) - H2(g) + * -> O*,O,4.776718740000007,5.1138586864849955,normal
Ag8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.0888029000000046,1.9427718182832976,normal
Ag6O12_H2O(g) - H2(g) + * -> O*,O,4.5963922199999985,4.954155542576469,reproduction_failure
Ag6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.9078245000000038,1.8226371675487307,normal
Au8O16_H2O(g) - H2(g) + * -> O*,O,4.106723360000004,4.240961387425841,normal
Au8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.5057529100000124,1.2755112005119429,normal
Au6O12_H2O(g) - H2(g) + * -> O*,O,4.089805870000006,4.245327090735408,normal
Au6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.3927296500000068,1.2521107716069473,normal
Cd8O16_H2O(g) - H2(g) + * -> O*,O,5.024646590000003,6.100206501723854,unphysical_relaxation
Cd8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.256772500000011,-6.218107704987114,unphysical_relaxation
Cd6O12_H2O(g) - H2(g) + * -> O*,O,4.708414300000001,-0.14249243236874776,unphysical_relaxation
Cd6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.0806685000000016,-2.606025432862367,reproduction_failure
Co8O16_H2O(g) - H2(g) + * -> O*,O,3.7730144699999926,3.7064434499231425,normal
Co8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.3849585600000012,1.234095326368987,normal
Co6O12_H2O(g) - H2(g) + * -> O*,O,3.6909155100000106,3.8204796562357046,normal
Co6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.3429571800000133,1.3561292062236419,normal
Cr8O16_H2O(g) - H2(g) + * -> O*,O,3.2340354399999853,1.1018906425333626,energy_anomaly
Cr8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.125645999999989,0.10997795239026686,normal
Cr6O12_H2O(g) - H2(g) + * -> O*,O,3.403052669999994,1.2068870554633904,energy_anomaly
Cr6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.3257011599999942,0.28355035423012964,unphysical_relaxation
Cu8O16_H2O(g) - H2(g) + * -> O*,O,4.7515746199999995,5.23229820613901,normal
Cu8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.2884642799999995,2.143311897810058,normal
Cu6O12_H2O(g) - H2(g) + * -> O*,O,4.709045009999997,5.1311497374122865,reproduction_failure
Cu6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.278097509999995,2.068067989703408,adsorbate_migration
Fe8O16_H2O(g) - H2(g) + * -> O*,O,4.7115982999999915,2.9770529242426846,unphysical_relaxation
Fe8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.8822180100000026,1.0321394763593332,unphysical_relaxation
Fe6O12_H2O(g) - H2(g) + * -> O*,O,4.525998889999997,3.1002176247208695,unphysical_relaxation
Fe6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.8332475400000021,1.21183349705991,unphysical_relaxation
Ga6O12_H2O(g) - H2(g) + * -> O*,O,4.654239590000003,1.9176686043088083,reproduction_failure
Ga6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.168456400000011,2.9677378872186235,reproduction_failure
Ga8O16_H2O(g) - H2(g) + * -> O*,O,4.741778619999991,5.583064106487484,normal
Ga8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.081958209999982,2.3013777280006273,normal
Ge8O16_H2O(g) - H2(g) + * -> O*,O,4.407339119999989,4.92113607680443,normal
Ge8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.6025459399999988,1.5295657685072683,normal
Ge6O12_H2O(g) - H2(g) + * -> O*,O,4.505709780000004,3.777889817168443,adsorbate_migration
Ge6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.7843677000000042,1.8240798319790308,normal
Hf8O16_H2O(g) - H2(g) + * -> O*,O,4.471249029999996,5.009429141174273,normal
Hf8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.536630439999982,1.4225560340282808,normal
Hf6O12_H2O(g) - H2(g) + * -> O*,O,4.429426540000009,2.6223767204282638,adsorbate_migration
Hf6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.5856020299999898,1.5881638579541857,normal
Hg8O16_H2O(g) - H2(g) + * -> O*,O,5.447956660000003,6.117415760955481,unphysical_relaxation
Hg8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.809764130000005,1.205969369185743,reproduction_failure
Hg6O12_H2O(g) - H2(g) + * -> O*,O,5.982212809999993,6.083666614071156,unphysical_relaxation
Hg6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.7388193199999975,0.3470505861253592,reproduction_failure
In8O16_H2O(g) - H2(g) + * -> O*,O,4.851615380000013,5.73402240555199,normal
In8O16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.127687750000007,2.3120699156090154,normal
In6O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.027657860000005,0.9200693353381002,reproduction_failure
