reaction,adsorbate,DFT,MLIP,classification
group4_au_4821,group4,-0.3483514500000098,-11.715858714183554,energy_anomaly
group4_cu_4821,group4,-0.4392407200000008,-12.262830045159177,energy_anomaly
group4_ag_4821,group4,-0.3623027900000153,-11.244376383380398,energy_anomaly
group4_ru_4821,group4,-0.6059101900000172,-9.304080159700675,adsorbate_migration
group4_os_4821,group4,-0.7066806500001093,-10.725214635955354,adsorbate_migration
group4_pd_4821,group4,-0.5995977600000089,-11.64566044554013,energy_anomaly
group4_pt_4821,group4,-0.4909315899999882,-11.551582076292334,energy_anomaly
group4_cd_4821,group4,-0.27153241000000605,-11.754770767864088,unphysical_relaxation
group4_rh_4821,group4,-0.5816467300000312,-13.037951282259314,adsorbate_migration
group4_ni_4821,group4,-0.5926486399999789,-6.367850055483771,energy_anomaly
group4_ir_4821,group4,-0.5310203299999756,-12.312489338344676,energy_anomaly
group4_zn_4821,group4,-0.3030711400000001,-11.109203360151554,energy_anomaly
group4_au_4824,group4,-0.3282574600000032,-14.740785850560854,energy_anomaly
group4_cu_4824,group4,-0.37535341000000244,-15.341928089379849,energy_anomaly
group4_ag_4824,group4,-0.3286797700000079,-14.355827259910825,energy_anomaly
group4_ru_4824,group4,-0.4939953699999933,-12.433169667060753,energy_anomaly
group4_os_4824,group4,-0.5182410400000776,-13.65698421512505,energy_anomaly
group4_pd_4824,group4,-0.5124571099999855,-14.744095965911583,adsorbate_migration
group4_pt_4824,group4,-0.41607740000000604,-14.642482080658652,energy_anomaly
group4_cd_4824,group4,-0.2505780600000094,-14.884796283891134,unphysical_relaxation
group4_rh_4824,group4,-0.4705461099999866,-15.957254208193064,energy_anomaly
group4_ni_4824,group4,-0.4838654099999644,-9.278615629293185,energy_anomaly
group4_ir_4824,group4,-0.40490760000000137,-15.416411073232865,energy_anomaly
group4_zn_4824,group4,-0.27857296999999903,-14.183437832290792,energy_anomaly
group4_au_3631,group4,-0.3250232599999947,-8.718693745552287,energy_anomaly
group4_cu_3631,group4,-0.4721017399999994,-9.556081903047186,adsorbate_migration
group4_ag_3631,group4,-0.3618035099999872,-8.512085130967023,energy_anomaly
group4_ru_3631,group4,-0.7418433000000277,-5.322769392192214,energy_anomaly
group4_os_3631,group4,-0.8482457800000702,-7.7196656469224365,energy_anomaly
group4_pd_3631,group4,-0.5684687999999767,-8.911029683098548,energy_anomaly
group4_pt_3631,group4,-0.5208236799999781,-8.857067865915866,energy_anomaly
group4_cd_3631,group4,-0.25368682999999237,-9.013754737185678,unphysical_relaxation
group4_rh_3631,group4,-0.6016898899999887,-10.131851570043779,energy_anomaly
