reaction,adsorbate,DFT,MLIP,classification
group4_au_4821,group4,-0.3483514500000098,-0.6659363905122149,normal
group4_cu_4821,group4,-0.4392407200000008,-1.0480629122637168,normal
group4_ag_4821,group4,-0.3623027900000153,-0.6675045483067805,normal
group4_ru_4821,group4,-0.6059101900000172,-0.9870937202253884,normal
group4_os_4821,group4,-0.7066806500001093,-0.9485240879023848,normal
group4_pd_4821,group4,-0.5995977600000089,-1.0157256087406807,normal
group4_pt_4821,group4,-0.4909315899999882,-0.8959914351070637,normal
group4_cd_4821,group4,-0.27153241000000605,-0.5840915117094738,normal
group4_rh_4821,group4,-0.5816467300000312,-0.7927581486171533,normal
group4_ni_4821,group4,-0.5926486399999789,-0.3191391159834751,adsorbate_migration
group4_ir_4821,group4,-0.5310203299999756,-0.7693120972275977,normal
group4_zn_4821,group4,-0.3030711400000001,-0.5893390579782505,normal
group4_au_4824,group4,-0.3282574600000032,-0.659689496075984,normal
group4_cu_4824,group4,-0.37535341000000244,-1.0342832038891316,normal
group4_ag_4824,group4,-0.3286797700000079,-0.6526443784669738,normal
group4_ru_4824,group4,-0.4939953699999933,-0.9746114218466033,normal
group4_os_4824,group4,-0.5182410400000776,-0.9617894350156604,adsorbate_migration
group4_pd_4824,group4,-0.5124571099999855,-1.0445362128194944,normal
group4_pt_4824,group4,-0.41607740000000604,-0.9342104781026848,normal
group4_cd_4824,group4,-0.2505780600000094,-0.571115335917014,normal
group4_rh_4824,group4,-0.4705461099999866,-0.8029989924681473,normal
group4_ni_4824,group4,-0.4838654099999644,-0.28605511969159636,adsorbate_migration
group4_ir_4824,group4,-0.40490760000000137,-0.7577210979004718,normal
group4_zn_4824,group4,-0.27857296999999903,-0.5724701150177651,normal
group4_au_3631,group4,-0.3250232599999947,-0.5838808329077523,normal
group4_cu_3631,group4,-0.4721017399999994,-0.859972847160904,normal
group4_ag_3631,group4,-0.3618035099999872,-0.5925906044646609,normal
group4_ru_3631,group4,-0.7418433000000277,-0.9914369297221555,normal
group4_os_3631,group4,-0.8482457800000702,-0.9413023714890727,normal
group4_pd_3631,group4,-0.5684687999999767,-0.9168793570999441,normal
group4_pt_3631,group4,-0.5208236799999781,-0.9065306965210169,adsorbate_migration
group4_cd_3631,group4,-0.25368682999999237,-0.5411693959675148,normal
group4_rh_3631,group4,-0.6016898899999887,-0.7823858786227191,normal
group4_ni_3631,group4,-0.6781894499999908,-0.22497476167488628,adsorbate_migration
group4_ir_3631,group4,-0.6808516999999483,-0.745119967148625,normal
group4_zn_3631,group4,-0.3013657199999926,-0.5493117830449563,normal
group4_au_3632,group4,-0.3100476600000093,-0.5934715728189985,normal
group4_cu_3632,group4,-0.38267573999999627,-0.9622510710110248,normal
group4_ag_3632,group4,-0.32335607000001687,-0.6125225845125044,normal
group4_ru_3632,group4,-0.4813210599999991,-0.8955960487707273,normal
